,Unnamed: 0,Date,Unix,Ticker,DE Ratio,Price,price_p_value,SP500,sp500_p_value,Difference
228,228,2008-12,1229061137.0,adi,0.0,18.46,-47.808877579869936,879.73,-39.06674239485787,-8.742135185012074
235,235,2008-12,1229543549.0,adi,0.0,19.68,-44.35962680237489,885.28,-38.68232947304261,-5.677297329332276
234,234,2009-03,1238154323.0,adi,0.0,20.0,-43.45490528696635,815.94,-43.48506677010029,0.03016148313393785
233,233,2011-08,1312503155.0,adi,25.32,31.63,-10.573932711337287,1199.38,-16.926636005984367,6.35270329464708
246,246,2012-03,1332143451.0,adi,22.65,39.7,12.242013005371803,1409.75,-2.355654679448107,14.597667684819909
238,238,2013-04,1366583081.0,adi,17.57,42.36,19.762510602205264,1562.5,8.22435861916108,11.538151983044187
239,239,2013-05,1368259666.0,adi,17.57,46.79,32.287249081142214,1632.6899,13.085963040948641,19.201286040193576
267,267,2003-11,1068644488.0,adm,0.733,14.48,-40.89795918367345,1058.53,-12.238214469298766,-28.6597447143747
273,273,2004-01,1075507882.0,adm,0.703,15.66,-36.08163265306123,1128.48,-6.4387218730827325,-29.64291077997849
249,249,2004-04,1081946665.0,adm,0.789,16.81,-31.38775510204082,1128.17,-6.464423698741442,-24.92333140329938
276,276,2004-06,1087637628.0,adm,0.848,16.28,-33.55102040816326,1133.5601,-6.0175352778284585,-27.533485130334807
259,259,2004-11,1101784132.0,adm,0.613,21.23,-13.346938775510207,1173.8199,-2.6796308886199056,-10.667307886890297
275,275,2005-01,1106686686.0,adm,0.613,22.65,-7.551020408163271,1174.0699,-2.65890360986288,-4.892116798300392
247,247,2005-02,1108399186.0,adm,0.528,24.5,0.0,1206.14,0.0,0.0
270,270,2005-02,1107883276.0,adm,0.613,23.71,-3.224489795918364,1202.3,-0.3183710017079398,-2.906118794210424
248,248,2006-04,1144378429.0,adm,0.52,36.92,50.69387755102042,1295.5,7.40875851891156,43.28511903210885
250,250,2006-04,1144335228.0,adm,0.52,37.05,51.22448979591836,1309.04,8.531347936392116,42.69314185952624
252,252,2006-04,1146191441.0,adm,0.52,36.19,47.71428571428571,1310.61,8.661515246986237,39.052770467299474
256,256,2006-04,1145893782.0,adm,0.52,38.45,56.9387755102041,1308.11,8.454242459415969,48.484533050788116
263,263,2006-04,1144789101.0,adm,0.52,36.55,49.18367346938774,1288.12,6.796889250004128,42.386784219383614
264,264,2006-04,1145787464.0,adm,0.52,37.86,54.53061224489796,1311.46,8.731987994760138,45.79862425013783
266,266,2006-04,1145719852.0,adm,0.52,37.86,54.53061224489796,1309.9301,8.605145339678637,45.925466905219324
269,269,2006-05,1147775220.0,adm,0.514,43.1,75.91836734693878,1292.08,7.12520934551543,68.79315800142335
254,254,2007-02,1171944308.0,adm,0.541,35.88,46.44897959183674,1459.6801,21.020785315137534,25.42819427669921
255,255,2007-03,1173240715.0,adm,0.541,32.96,34.53061224489796,1391.97,15.407000845672965,19.123611399224988
251,251,2007-04,1176108037.0,adm,0.541,37.02,51.10204081632654,1444.61,19.771336660752464,31.33070415557408
258,258,2007-06,1182122672.0,adm,0.597,34.57,41.102040816326536,1531.05,26.938000563781966,14.164040252544565
268,268,2007-06,1182215454.0,adm,0.597,34.75,41.83673469387755,1533.7,27.157709718606448,14.679024975271098
272,272,2007-10,1192154254.0,adm,0.47,34.9,42.448979591836725,1561.8,29.48745585089623,12.961523740940493
253,253,2008-01,1201115684.0,adm,0.62,40.85,66.73469387755102,1338.6,10.982141376622927,55.752552500928104
274,274,2009-01,1231501675.0,adm,0.628,27.94,14.040816326530615,890.35,-26.181869434725662,40.22268576125627
265,265,2011-07,1311952162.0,adm,85.48,30.64,25.061224489795922,1292.28,7.141791168521055,17.919433321274862
257,257,2011-08,1312503207.0,adm,85.48,28.05,14.48979591836735,1199.38,-0.560465617589997,15.050261535957349
260,260,2011-09,1317169740.0,adm,54.78,25.77,5.183673469387753,1151.0601,-4.5666257648365995,9.750299234224354
262,262,2011-12,1325291991.0,adm,51.59,28.6,16.734693877551027,1249.64,3.606546503722619,13.128147373828408
271,271,2012-07,1343461181.0,adm,55.68,27.54,12.408163265306117,1337.89,10.923275904952991,1.4848873603531292
261,261,2013-06,1370611054.0,adm,46.71,33.02,34.77551020408164,1643.38,36.25118145488915,-1.4756712508075085
283,283,2004-05,1084370619.0,adp,0.015,45.7,-3.8299663299663305,1097.28,-27.15540419430005,23.325437864333722
293,293,2006-05,1148869366.0,adp,0.012,45.98,-3.240740740740754,1280.16,-15.014638226683385,11.77389748594263
295,295,2006-06,1151385997.0,adp,0.012,44.48,-6.3973063973064095,1239.2,-17.733829904469797,11.336523507163387
292,292,2007-02,1171981959.0,adp,0.012,50.7,6.691919191919191,1459.6801,-3.09692431273359,9.78884350465278
291,291,2007-04,1177739210.0,adp,0.012,45.17,-4.945286195286198,1495.42,-0.7242768848791337,-4.221009310407064
297,297,2007-05,1180352818.0,adp,0.006999999999999999,49.23,3.598484848484835,1515.73,0.624033246367004,2.9744516021178313
289,289,2007-06,1183165533.0,adp,0.006999999999999999,48.47,1.99915824915824,1506.34,0.0006638651557089684,1.9984943840025309
277,277,2007-10,1193029960.0,adp,0.008,47.52,0.0,1506.33,0.0,0.0
294,294,2008-01,1201102535.0,adp,0.078,38.56,-18.85521885521885,1338.6,-11.135010256716656,-7.7202085985021975
278,278,2008-12,1228618381.0,adp,0.28800000000000003,37.59,-20.896464646464644,845.22,-43.88878930911553,22.99232466265089
284,284,2009-03,1238177371.0,adp,0.0,35.5,-25.2946127946128,815.94,-45.83258648503315,20.537973690420362
285,285,2009-06,1245654710.0,adp,0.0,35.68,-24.915824915824924,893.04,-40.71418613451236,15.79836121868744
282,282,2011-08,1312503111.0,adp,0.57,47.88,0.7575757575757563,1199.38,-20.377340954505307,21.13491671208107
287,287,2011-09,1317338409.0,adp,0.62,48.12,1.2626262626262506,1131.42,-24.88896855270757,26.151594815333816
286,286,2012-01,1325621271.0,adp,0.61,54.46,14.604377104377095,1277.3,-15.204503661216332,29.80888076559343
290,290,2012-04,1334941653.0,adp,0.58,55.02,15.782828282828284,1378.53,-8.48419668996833,24.26702497279661
279,279,2012-07,1343246548.0,adp,0.27,55.41,16.60353535353534,1360.02,-9.713011093186749,26.31654644672209
281,281,2012-11,1352036080.0,adp,0.26,57.37,20.728114478114463,1427.59,-5.227274236057173,25.95538871417164
288,288,2013-02,1360160111.0,adp,7.29,60.33,26.957070707070688,1512.12,0.38437792515584,26.572692781914853
280,280,2013-04,1366972642.0,adp,0.46,66.59,40.130471380471384,1582.24,5.039400396991369,35.09107098348001
296,296,2013-04,1366676016.0,adp,0.46,65.5,37.83670033670033,1578.78,4.8097030531158556,33.02699728358448
304,304,2003-10,1065185320.0,adsk,0.0,18.44,-58.58971479901191,1029.85,-32.162359776300804,-26.42735502271111
309,309,2004-06,1087702581.0,adsk,0.0,39.4,-11.520323377498322,1132.05,-25.43030478687315,13.909981409374824
308,308,2004-08,1091561961.0,adsk,0.0,39.96,-10.26274421738154,1099.6899,-27.561909216064702,17.29916499868316
302,302,2005-02,1109329844.0,adsk,0.0,29.83,-33.01145295306536,1211.37,-20.205386961419137,-12.806065991646221
299,299,2005-04,1113887288.0,adsk,0.0,31.69,-28.83449359982034,1152.78,-24.06479108891977,-4.769702510900572
307,307,2007-03,1173600530.0,adsk,0.0,38.54,-13.451605659106223,1401.89,-7.6555717306387425,-5.796033928467482
314,314,2007-03,1173393425.0,adsk,0.0,38.53,-13.474062429822594,1402.84,-7.592993920071668,-5.881068509750925
310,310,2007-04,1175941955.0,adsk,0.0,39.55,-11.18347181675276,1439.37,-5.1867124253183245,-5.996759391434437
298,298,2007-05,1180450201.0,adsk,0.0,44.53,0.0,1518.11,0.0,0.0
300,300,2007-12,1198518649.0,adsk,0.0,51.02,14.574444194924775,1496.45,-1.4267740809295677,16.001218275854338
303,303,2008-01,1201117454.0,adsk,0.0,40.75,-8.488659330788236,1338.6,-11.824571341997617,3.3359120112093787
301,301,2008-03,1204480056.0,adsk,0.0,31.09,-30.18189984280261,1367.6801,-9.909025037711356,-20.27287480509125
312,312,2009-06,1245340314.0,adsk,0.0,20.69,-53.53694138782843,918.37,-39.505701167899545,-14.031240219928875
305,305,2012-06,1339295313.0,adsk,0.0,32.78,-26.38670559173591,1314.99,-13.379794613038573,-13.006910978697336
306,306,2012-08,1346173125.0,adsk,0.0,31.23,-29.86750505277341,1409.3,-7.167464808215475,-22.700040244557943
315,315,2012-11,1352275770.0,adsk,0.0,32.41,-27.217606108241643,1394.53,-8.140385084084812,-19.077221024156827
311,311,2013-02,1360140617.0,adsk,5.45,39.06,-12.283853581854927,1512.12,-0.3945695634703684,-11.889284018384561
313,313,2013-05,1368485246.0,adsk,36.49,38.9,-12.64316191331687,1650.34,8.710172517143027,-21.353334430459896
316,316,2013-04,1366677872.0,adt,48.01,43.84,0.0,1578.78,0.0,0.0
317,317,2013-05,1368090342.0,adt,69.94,44.47,1.4370437956204276,1626.67,3.0333548689494485,-1.5963110733290211
321,321,2003-12,1072618563.0,aee,1.0,45.44,-15.081293216221269,1095.89,-24.92259091563966,9.841297699418392
330,330,2004-09,1096032830.0,aee,0.804,46.07,-13.903943188189121,1110.11,-23.94840485939352,10.044461671204397
324,324,2004-11,1099395015.0,aee,0.804,48.01,-10.278452625677444,1130.5601,-22.547406106310557,12.268953480633115
325,325,2005-03,1110045316.0,aee,0.9740000000000001,51.83,-3.1396000747523822,1210.08,-17.09964395623398,13.960043881481598
327,327,2005-12,1134700981.0,aee,0.863,52.32,-2.223883386282933,1267.3199,-13.178243643932671,10.954360257649736
329,329,2006-01,1136878169.0,aee,0.863,51.66,-3.457297701364233,1289.6899,-11.645716071624186,8.188418370259951
318,318,2007-02,1171937532.0,aee,0.965,53.51,0.0,1459.6801,0.0,0.0
323,323,2007-12,1197666550.0,aee,1.02,53.77,0.4858904877593069,1486.59,1.8435477746117028,-1.3576572868523962
322,322,2008-01,1201101427.0,aee,1.02,46.34,-13.399364604746768,1338.6,-8.294975042819322,-5.1043895619274435
328,328,2010-02,1266504660.0,aee,0.0,25.625,-52.111754812184635,1106.75,-24.17859228196644,-27.9331625302182
320,320,2010-03,1269316380.0,aee,0.0,25.82,-51.747336946365174,1174.17,-19.55977203498218,-32.187564911382985
319,319,2012-04,1335183290.0,aee,86.81,31.45,-41.225939076808075,1366.9399,-6.353460597291143,-34.87247847951693
326,326,2013-05,1368624945.0,aee,94.51,36.37,-32.031396000747534,1658.78,13.639968099859686,-45.67136410060722
332,332,2007-09,1190300656.0,aeo,0.0,25.61,26.34435125801677,1518.75,12.456683351597905,13.887667906418868
335,335,2007-10,1192285490.0,aeo,0.0,24.43,20.522940305870744,1562.47,15.693954921067446,4.828985384803303
342,342,2008-01,1201124563.0,aeo,0.0,22.64,11.692155895411945,1352.0699,0.11476320232206705,11.57739269308988
334,334,2008-12,1228715982.0,aeo,0.054000000000000006,9.73,-51.99802664035521,909.7,-32.64076059591861,-19.357266044436592
336,336,2009-01,1231752970.0,aeo,0.054000000000000006,10.13,-50.02466699555994,870.26,-35.56111719930101,-14.463549796258931
340,340,2009-03,1236436140.0,aeo,0.0,8.91,-56.043413912185486,712.87,-47.215146758285705,-8.828267153899795
341,341,2011-11,1321502358.0,aeo,0.0,13.97,-31.080414405525406,1216.13,-9.950981844030435,-21.12943256149497
333,333,2012-01,1325437020.0,aeo,0.0,15.29,-24.56832757770104,1263.02,-6.478985872108521,-18.08934170559252
331,331,2012-07,1343053950.0,aeo,0.0,20.27,0.0,1350.52,0.0,0.0
338,338,2012-10,1350187913.0,aeo,0.0,21.54,6.265416872224962,1432.84,6.095429908479693,0.16998696374526825
337,337,2013-03,1364614892.0,aeo,0.0,18.7,-7.7454366058214115,1562.85,15.722092231140593,-23.467528836962003
339,339,2013-05,1368176352.0,aeo,0.0,19.57,-3.4533793783917086,1633.7,20.968219648727906,-24.42159902711961
343,343,2004-08,1091563126.0,aep,1.754,31.64,0.0,1099.6899,0.0,0.0
347,347,2004-10,1097402045.0,aep,1.739,32.38,2.3388116308470357,1130.65,2.8153482177111937,-0.4765365868641585
346,346,2005-04,1112639865.0,aep,1.435,33.96,7.332490518331228,1176.12,6.950150219620986,0.3823402987102407
345,345,2007-03,1173221616.0,aep,1.3419999999999999,45.33,43.26801517067003,1391.97,26.57841087746645,16.68960429320358
350,350,2007-04,1176221573.0,aep,1.4569999999999999,49.34,55.941845764854634,1448.39,31.708948131650565,24.23289763320406
351,351,2008-01,1201105847.0,aep,1.55,43.82,38.49557522123894,1338.6,21.725224538299365,16.770350682939565
349,349,2011-04,1302224023.0,aep,136.63,35.47,12.10493046776232,1328.17,20.77677534366733,-8.671844875905013
344,344,2011-11,1321164972.0,aep,120.73,39.52,24.90518331226297,1239.7,12.731780113648398,12.173403198614569
352,352,2012-07,1343335001.0,aep,123.75,41.95,32.58533501896335,1385.97,26.032802520055874,6.552532498907475
348,348,2013-04,1366852434.0,aep,126.19,50.9,60.87231352718078,1585.16,44.14609063882463,16.726222888356148
365,365,2003-10,1065187427.0,aes,101.18,7.96,-38.863287250384026,1029.85,-21.825303445501266,-17.037983804882753
361,361,2003-12,1071509498.0,aes,29.748,8.39,-35.56067588325652,1068.04,-18.92634567357689,-16.63433020967963
362,362,2004-08,1091563470.0,aes,15.619000000000002,9.66,-25.806451612903217,1098.63,-16.60429492094095,-9.20215669196227
360,360,2004-10,1098750554.0,aes,15.619000000000002,11.05,-15.130568356374798,1111.09,-15.658471044581251,0.527902688206451
355,355,2004-12,1102223947.0,aes,12.944,12.42,-4.608294930875575,1190.33,-9.643456280316082,5.035161349440508
356,356,2005-02,1108699963.0,aes,10.698,16.48,26.574500768049163,1201.59,-8.788722985949276,35.36322375399844
359,359,2007-02,1171837575.0,aes,6.513,22.3,71.27496159754227,1455.54,10.488321428300331,60.786640169241934
364,364,2007-04,1176253769.0,aes,6.513,22.42,72.19662058371738,1438.87,9.22292142678215,62.97369915693522
363,363,2008-01,1201107949.0,aes,5.377999999999999,17.9,37.48079877112134,1338.6,1.6115442130912363,35.86925455803011
358,358,2008-04,1208973003.0,aes,5.687,17.63,35.407066052227336,1379.9301,4.748863265445558,30.658202786781782
353,353,2011-05,1306127869.0,aes,178.11,13.02,0.0,1317.37,0.0,0.0
357,357,2011-07,1311461742.0,aes,178.11,12.68,-2.6113671274961585,1343.8,2.0062700683938504,-4.6176371958900075
354,354,2013-05,1369327851.0,aes,279.88,12.9,-0.9216589861751092,1650.51,25.28826373759841,-26.209922723773516
369,369,2004-02,1076818974.0,aet,0.21100000000000002,77.5,181.0007251631617,1152.11,12.377951834258333,168.62277332890338
383,383,2004-08,1091551463.0,aet,0.193,86.6,213.9956490210297,1099.6899,7.264843300396995,206.73080572063282
375,375,2004-11,1101775536.0,aet,0.17800000000000002,118.21,328.60768672951417,1173.8199,14.495557007832534,314.11212972168164
367,367,2005-02,1107483607.0,aet,0.17800000000000002,130.85,374.4379985496737,1203.03,17.344739126617956,357.0932594230557
380,380,2005-04,1112911957.0,aet,0.177,76.32,176.72226250906454,1181.2,15.2154192799524,161.50684322911212
368,368,2005-09,1127482009.0,aet,0.17,82.71,199.8912255257433,1215.29,18.540591683655048,181.35063384208823
374,374,2006-01,1136935869.0,aet,0.172,92.65,235.9318346627992,1294.1801,26.235610265213953,209.69622439758518
370,370,2006-05,1146987264.0,aet,0.155,37.99,37.74474256707761,1312.25,27.998166229357885,9.746576337719723
379,379,2007-01,1169754393.0,aet,0.253,41.1,49.021029731689644,1423.9,38.88861794169,10.132411789999646
378,378,2007-02,1171944318.0,aet,0.253,45.61,65.37345902828136,1459.6801,42.37864437529872,22.99481465298264
372,372,2007-04,1175870043.0,aet,0.272,45.0,63.16171138506164,1437.77,40.24151149520585,22.920199889855795
382,382,2008-01,1201111943.0,aet,0.31,54.11,96.19289340101524,1338.6,30.56837135806321,65.62452204295202
371,371,2008-02,1203703980.0,aet,0.31,50.13,81.76214648295868,1353.11,31.98369114620418,49.778455336754504
381,381,2008-11,1225519086.0,aet,0.389,24.87,-9.825960841189259,930.09,-9.278099121155666,-0.5478617200335929
366,366,2009-10,1254458924.0,aet,0.0,27.58,0.0,1025.21,0.0,0.0
373,373,2009-10,1255585185.0,aet,0.0,26.03,-5.620014503263223,1096.5601,6.9595595048819145,-12.579574008145142
377,377,2012-12,1355936707.0,aet,43.0,46.0,66.78752719361857,1435.8101,40.05034090576564,26.737186287852936
376,376,2013-06,1370394729.0,aet,63.37,59.36,115.22842639593908,1608.9,56.933701388008316,58.29472500793077
399,399,2003-10,1065187790.0,afl,0.17300000000000001,33.43,-5.751339159853394,1029.85,-3.727143551583603,-2.024195608269792
384,384,2003-12,1070785590.0,afl,0.20600000000000002,35.47,0.0,1069.72,0.0,0.0
392,392,2004-06,1088358624.0,afl,0.203,40.4,13.899069636312374,1140.65,6.630707100923612,7.268362535388763
397,397,2004-08,1093741822.0,afl,0.226,39.99,12.743163236537928,1105.09,3.3064727218337406,9.436690514704187
395,395,2005-01,1106598934.0,afl,0.18899999999999997,39.58,11.587256836763464,1168.41,9.225778708447075,2.361478128316387
385,385,2005-03,1111069248.0,afl,0.18899999999999997,38.22,7.75303073019453,1190.21,11.263695172568527,-3.5106644423739928
394,394,2005-04,1112800159.0,afl,0.18899999999999997,37.0,4.313504369890052,1184.0699,10.68970384773585,-6.376199477845797
401,401,2005-08,1125254513.0,afl,0.162,43.93,23.851141809980263,1212.37,13.33526530306995,10.515876506910317
398,398,2006-02,1138828610.0,afl,0.212,47.17,32.98562165210038,1270.84,18.80118161761955,14.184440034480824
389,389,2006-05,1148769175.0,afl,0.185,46.78,31.886100930363693,1272.88,18.991885727106162,12.894215203257529
400,400,2007-02,1171981973.0,afl,0.171,48.45,36.59430504651819,1459.6801,36.454408630295774,0.13989641622242033
387,387,2007-04,1176012988.0,afl,0.171,47.92,35.10008457851706,1443.76,34.966159368806785,0.13392520971027722
388,388,2008-01,1201078358.0,afl,0.172,61.31,72.85029602480971,1338.6,25.135549489586055,47.71474653522365
390,390,2008-01,1199175640.0,afl,0.172,62.63,76.5717507753031,1468.36,37.26582657143924,39.30592420386385
396,396,2009-01,1233212535.0,afl,0.24100000000000002,25.06,-29.348745418663665,845.14,-20.994278876715406,-8.354466541948259
391,391,2011-12,1325221857.0,afl,33.03,43.27,21.99041443473359,1257.6,17.56347455408891,4.426939880644682
386,386,2012-07,1342480214.0,afl,30.49,43.2,21.793064561601366,1363.67,27.479153423325734,-5.686088861724372
393,393,2013-05,1367912565.0,afl,27.57,55.61,56.78037778404286,1625.96,51.99865385334479,4.781723930698057
405,405,2003-11,1069094763.0,agn,0.7390000000000001,76.65,41.65588615782666,1043.63,-25.913279286698,67.56916544452466
404,404,2004-06,1087642169.0,agn,0.695,91.42,68.95213454075034,1133.5601,-19.529190862237886,88.48132540298822
410,410,2004-08,1092090818.0,agn,0.637,69.32,28.109406763999253,1079.04,-23.39954282793577,51.50894959193502
409,409,2004-11,1099390189.0,agn,0.637,72.5,33.98632415450009,1130.5601,-19.742159215140642,53.72848336964072
414,414,2005-03,1110404457.0,agn,0.522,75.47,39.475143226760295,1209.25,-14.156006417446376,53.63114964420668
408,408,2005-04,1112642433.0,agn,0.522,69.07,27.647384956569933,1176.12,-16.50788692800251,44.155271884572436
418,418,2005-08,1125304967.0,agn,0.51,92.83,71.55793753465164,1212.28,-13.940908381014587,85.49884591566624
403,403,2006-06,1150867741.0,agn,0.47,104.14,92.45980410275364,1252.2,-11.107009498388539,103.5668136011422
406,406,2007-02,1171974600.0,agn,0.544,113.32,109.42524487155794,1459.6801,3.621888887311342,105.8033559842466
407,407,2007-04,1175884090.0,agn,0.544,113.52,109.79486231750136,1437.77,2.066502917666428,107.72835939983494
411,411,2008-01,1201115213.0,agn,0.449,65.01,20.14415080391796,1338.6,-4.973520934789104,25.11767173870706
417,417,2008-02,1203173089.0,agn,0.436,63.89,18.074293106634634,1367.21,-2.942512742606452,21.016805849241084
402,402,2008-05,1210998271.0,agn,0.429,54.11,0.0,1408.66,0.0,0.0
412,412,2012-08,1345661921.0,agn,28.52,85.43,57.88209203474406,1413.49,0.3428790481734363,57.53921298657063
416,416,2012-08,1344657993.0,agn,28.52,85.61,58.21474773609314,1402.22,-0.4571720642312591,58.6719198003244
413,413,2013-04,1366584592.0,agn,26.63,113.74,110.20144150803915,1562.5,10.921017136853456,99.28042437118572
415,415,2013-05,1368320898.0,agn,40.37,104.18,92.53372759194237,1626.67,15.47641020544347,77.05731738649887
